"StartDate","EndDate","Progress","Duration (in seconds)","Finished","RecordedDate","UserLanguage","Q1...18","Q2_Version","ac1","ac1_DO","ac2","Q56","gender","gender_4_TEXT","ideology","pid_1","pid_1_DO","pid_dem","pid_rep","pid_indep","educ","race","hispanic","birthyear","religion","religiosity","income","media_diet_1","media_diet_2","media_diet_3","media_diet_4","media_diet_5","media_diet_6","media_diet_7","media_diet_8","media_diet_9","media_diet_10","media_diet_11","media_diet_12","media_diet_13","media_diet_14","media_diet_15","homeowner","home_purchase","Q109","Q110_1","Q110_2","Q110_3","Q110_4","Q110_5","Q110_DO","Q111_First Click","Q111_Last Click","Q111_Page Submit","Q111_Click Count","Q69_First Click","Q69_Last Click","Q69_Page Submit","Q69_Click Count","Q72_First Click","Q72_Last Click","Q72_Page Submit","Q72_Click Count","Q73","Q74_1","Q74_2","Q74_3","Q74_4","Q74_5","Q74_DO","Q75_First Click","Q75_Last Click","Q75_Page Submit","Q75_Click Count","Q123_First Click","Q123_Last Click","Q123_Page Submit","Q123_Click Count","Q127","Q128_1","Q128_2","Q128_3","Q128_4","Q128_5","Q128_DO","Q129_First Click","Q129_Last Click","Q129_Page Submit","Q129_Click Count","Q91","Q92_1","Q92_2","Q92_3","Q92_4","Q92_5","Q92_DO","Q93_First Click","Q93_Last Click","Q93_Page Submit","Q93_Click Count","Q3_First Click","Q3_Last Click","Q3_Page Submit","Q3_Click Count","Q56_First Click","Q56_Last Click","Q56_Page Submit","Q56_Click Count","Q1_125","Q1_1","Q1_2","Q1_3","Q1_4","Q1_5","Q1_DO","Q57_First Click","Q57_Last Click","Q57_Page Submit","Q57_Click Count","Q132_First Click","Q132_Last Click","Q132_Page Submit","Q132_Click Count","Q136","Q137_1","Q137_2","Q137_3","Q137_4","Q137_5","Q137_DO","Q138_First Click","Q138_Last Click","Q138_Page Submit","Q138_Click Count","Q1...151","Q2_1","Q2_2","Q2_3","Q2_4","shapiro_fc","shapiro_c","shapiro_misinfo","gruber_fc","gruber_c","gruber_misinfo","FL_80_DO","abortion_attitudes_DO"
"2024-06-27 10:22:07","2024-06-27 10:26:04","100","237","True","2024-06-27 10:26:05","EN","Yes","126.0.0.0","Watched television","Talked on the telephone|Starred in a movie|Climbed Mt. Everest|Went bungee-jumping|Watched television|None of these","Extremely interested,Very interested","2022","Man",NA,"Somewhat conservative","Independent","Republican|Democrat|Independent|Other",NA,NA,"Neither","Bachelor's degree","White","No","1976","Atheist","Never","$50,000 to less than $60,000","Never","Never","Never","Never","Never","Never","Never","Never","Every day","Never","Never","Never","Never","Never","Never","Rented","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","49.019","0","Not at all accurate","50","0","0","50","0","Ben Shapiro|McDonald's|Planned Parenthood|PolitiFact|iPhone","3.993","13.546","15.369","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The law should permit abortion for reasons other than rape, incest, or danger to the woman's life, but only after the need has been clearly established.","Should face penalties","Should face penalties","Should face penalties","Should face penalties",NA,NA,"1",NA,NA,NA,"FL_111","Q2|Q1"
"2024-06-27 10:10:21","2024-06-27 10:26:12","100","950","True","2024-06-27 10:26:13","EN","Yes","126.0.0.0","Watched television,Talked on the telephone","Talked on the telephone|None of these|Climbed Mt. Everest|Went bungee-jumping|Starred in a movie|Watched television","Extremely interested,Very interested","2000","Man",NA,"Moderate; middle of the road","Independent","Republican|Democrat|Independent|Other",NA,NA,"Neither","Bachelor's degree","White,Other","No","1992","Nothing in particular","Seldom","$60,000 to less than $70,000","Several times","Never","Several times","Once","Never","Never","Several times","Never","Several times","Never","Once","Never","Never","Several times","Every day","Owned by you or someone in your household","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","133.682","0","Not very accurate","50","25","71","50","50","McDonald's|Ben Shapiro|Planned Parenthood|iPhone|PolitiFact","11.31","27.99","29.627","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,"1",NA,NA,NA,"FL_111","Q1|Q2"
"2024-06-27 10:15:59","2024-06-27 10:26:30","100","630","True","2024-06-27 10:26:30","EN","Yes","126.0.0.0","Watched television,Talked on the telephone","Climbed Mt. Everest|Starred in a movie|Went bungee-jumping|Watched television|Talked on the telephone|None of these","Extremely interested,Very interested","2023","Man",NA,"Very conservative","Republican","Democrat|Republican|Independent|Other",NA,"Strong Republican",NA,"Did not graduate from high school","White","No","1976","Something else","Once a week","Less than $30,000","Never","Never","Every day","Never","Never","Never","Several times","Several times","Several times","Never","Never","Several times","Several times","Once","Every day","Rented","2023","Not at all accurate","68","0","13","0","0","PolitiFact|McDonald's|Ben Shapiro|Planned Parenthood|iPhone","57.974","87.849","90.067","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, abortion should never be permitted.","Should face penalties","Should face penalties","Should face penalties","Should face penalties",NA,"1",NA,NA,NA,NA,"FL_85","Q1|Q2"
"2024-06-27 10:22:14","2024-06-27 10:26:36","100","261","True","2024-06-27 10:26:36","EN","Yes","126.0.0.0","Talked on the telephone","Went bungee-jumping|Climbed Mt. Everest|Starred in a movie|None of these|Watched television|Talked on the telephone","Extremely interested,Very interested","1984","Woman",NA,"Very conservative","Republican","Democrat|Republican|Independent|Other",NA,"Strong Republican",NA,"High school diploma or the equivalent (GED)","White","No","1959","Protestant","Never","Less than $30,000","Never","Never","Every day","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Owned by you or someone in your household","1984","Somewhat accurate","0","0","45","100","0","Planned Parenthood|Ben Shapiro|PolitiFact|iPhone|McDonald's","3.334","20.271","21.082","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The law should permit abortion only in case of rape, incest or when the woman's life is in danger.","Should face penalties","Should face penalties","Should face penalties","Should face penalties",NA,"1",NA,NA,NA,NA,"FL_85","Q2|Q1"
"2024-06-27 10:22:11","2024-06-27 10:26:41","100","269","True","2024-06-27 10:26:41","EN","Yes","126.0.0.0","Watched television","Watched television|Climbed Mt. Everest|None of these|Went bungee-jumping|Starred in a movie|Talked on the telephone","Extremely interested,Very interested","1990","Man",NA,"Moderate; middle of the road","Independent","Republican|Democrat|Independent|Other",NA,NA,"Neither","Associate's degree","White","No","1990","Agnostic","Never","$70,000 to less than $80,000","Never","Never","Once","Never","Once","Never","Never","Several times","Never","Never","Never","Never","Never","Never","Never","Owned by you or someone in your household","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","48.786","0","Not at all accurate","50","10","70","50","100","Planned Parenthood|iPhone|Seth Gruber|PolitiFact|McDonald's","12.623","24.442","25.872","5","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,NA,NA,"1","FL_112","Q1|Q2"
"2024-06-27 10:23:46","2024-06-27 10:26:50","100","184","True","2024-06-27 10:26:50","EN","Yes","126.0.0.0","Watched television,Talked on the telephone","Climbed Mt. Everest|Went bungee-jumping|Starred in a movie|Talked on the telephone|Watched television|None of these","Extremely interested,Very interested","2022","Woman",NA,"Somewhat conservative","Republican","Republican|Democrat|Independent|Other",NA,"Not very strong Republican",NA,"Some college","White","No","1993","Atheist","Never","$60,000 to less than $70,000","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Several times","Owned by you or someone in your household","2022","Not at all accurate","11","18","23","50","40","Planned Parenthood|PolitiFact|McDonald's|iPhone|Ben Shapiro","7.957","18.668","19.602","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,"1",NA,NA,NA,NA,"FL_85","Q2|Q1"
"2024-06-27 10:24:11","2024-06-27 10:26:51","100","159","True","2024-06-27 10:26:52","EN","Yes","127.0","None of these","Starred in a movie|None of these|Went bungee-jumping|Climbed Mt. Everest|Watched television|Talked on the telephone","Extremely interested,Very interested","2023","Other:",NA,"Very liberal","Democrat","Republican|Democrat|Independent|Other","Strong Democrat",NA,NA,"Bachelor's degree","White","No","2000","Agnostic","Seldom","$60,000 to less than $70,000","Once","Never","Never","Never","Once","Never","Never","Never","Never","Never","Never","Never","Never","Several times","Never","Owned by you or someone in your household","2023","Not at all accurate","0","80","75","25","90","Planned Parenthood|McDonald's|PolitiFact|Ben Shapiro|iPhone","15.031","28.957","30.185","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,"1",NA,NA,NA,NA,"FL_85","Q1|Q2"
"2024-06-27 10:22:28","2024-06-27 10:27:00","100","272","True","2024-06-27 10:27:01","EN","Yes","126.0.0.0","Watched television,Talked on the telephone","Talked on the telephone|Watched television|Starred in a movie|None of these|Went bungee-jumping|Climbed Mt. Everest","Extremely interested,Very interested","1996","Woman",NA,"Very liberal","Independent","Democrat|Republican|Independent|Other",NA,NA,"Closer to the Democratic Party","Master's degree","White","No","1959","Agnostic","Never","$100,000 to less than $200,000","Never","Never","Every day","Never","Once","Never","Several times","Never","Never","Never","Never","Never","Never","Several times","Once","Owned by you or someone in your household","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","0","55","3","62","97","Seth Gruber|iPhone|PolitiFact|Planned Parenthood|McDonald's","6.933","55.076","57.95","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,NA,"1",NA,"FL_89","Q1|Q2"
"2024-06-27 10:13:54","2024-06-27 10:27:15","100","801","True","2024-06-27 10:27:16","EN","Yes","126.0.0.0","Watched television,Talked on the telephone","Went bungee-jumping|Climbed Mt. Everest|None of these|Starred in a movie|Watched television|Talked on the telephone","Extremely interested,Very interested","2019","Woman",NA,"Somewhat liberal","Democrat","Republican|Democrat|Independent|Other","Not very strong Democrat",NA,NA,"Master's degree","White","No","1987","Protestant","Seldom","Less than $30,000","Several times","Never","Several times","Never","Every day","Every day","Several times","Once","Never","Never","Every day","Never","Never","Several times","Never","Occupied without payment of rent","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","52.912","0","Not very accurate","0","69","67","50","77","iPhone|Ben Shapiro|Planned Parenthood|McDonald's|PolitiFact","3.628","24.497","25.752","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,"1",NA,NA,NA,"FL_111","Q1|Q2"
"2024-06-27 10:15:53","2024-06-27 10:27:42","100","709","True","2024-06-27 10:27:42","EN","Yes","126.0.0.0","Watched television","Climbed Mt. Everest|None of these|Watched television|Went bungee-jumping|Talked on the telephone|Starred in a movie","Extremely interested,Very interested","2024","Woman",NA,"Slightly liberal","Independent","Democrat|Republican|Independent|Other",NA,NA,"Closer to the Democratic Party","High school diploma or the equivalent (GED)","White","No","1973","Nothing in particular","Never","Less than $30,000","Never","Never","Once","Never","Once","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Rented",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","117.426","0","0","0","177.67","0","Not at all accurate","1","29","1","50","60","iPhone|McDonald's|Ben Shapiro|Planned Parenthood|PolitiFact","78.247","108.02","109.802","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","1",NA,NA,NA,NA,NA,"FL_83","Q2|Q1"
"2024-06-27 10:23:58","2024-06-27 10:27:42","100","224","True","2024-06-27 10:27:43","EN","Yes","127.0","Watched television","Starred in a movie|Went bungee-jumping|Talked on the telephone|None of these|Watched television|Climbed Mt. Everest","Extremely interested,Very interested","1995","Other:","Nonbinary","Very liberal","Independent","Republican|Democrat|Independent|Other",NA,NA,"Closer to the Democratic Party","Some college","White","No","1995","Agnostic","Seldom","$40,000 to less than $50,000","Never","Never","Several times","Never","Never","Never","Once","Never","Never","Never","Never","Never","Once","Several times","Several times","Rented","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32.229","32.229","34.904","1","Not at all accurate","50","32","39","7","93","iPhone|McDonald's|PolitiFact|Seth Gruber|Planned Parenthood","7.993","29.342","31.111","10","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,NA,NA,"1","FL_112","Q2|Q1"
"2024-06-27 10:22:29","2024-06-27 10:27:44","100","315","True","2024-06-27 10:27:45","EN","Yes","17.5","Watched television,Talked on the telephone","Went bungee-jumping|Talked on the telephone|None of these|Starred in a movie|Watched television|Climbed Mt. Everest","Extremely interested,Very interested","2018","Man",NA,"Somewhat liberal","Democrat","Republican|Democrat|Independent|Other","Not very strong Democrat",NA,NA,"Bachelor's degree","White","No","1985","Protestant","Once a week","$100,000 to less than $200,000","Several times","Several times","Every day","Several times","Once","Several times","Every day","Several times","Never","Several times","Several times","Never","Several times","Every day","Once","Rented","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.4","23.096","23.938","3","Not at all accurate","0","100","50","90","100","McDonald's|Planned Parenthood|PolitiFact|iPhone|Ben Shapiro","3.325","16.31","17.204","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,"1",NA,NA,NA,"FL_111","Q2|Q1"
"2024-06-27 10:22:49","2024-06-27 10:27:44","100","295","True","2024-06-27 10:27:45","EN","Yes","126.0.0.0","Watched television,Talked on the telephone","Climbed Mt. Everest|Starred in a movie|None of these|Watched television|Talked on the telephone|Went bungee-jumping","Extremely interested,Very interested","2022","Man",NA,"Slightly liberal","Independent","Republican|Democrat|Independent|Other",NA,NA,"Closer to the Democratic Party","Bachelor's degree","Asian/Pacific Islander","No","1982","Roman Catholic","Seldom","$100,000 to less than $200,000","Once","Never","Once","Once","Once","Once","Never","Never","Never","Never","Never","Never","Never","Once","Once","Owned by you or someone in your household","2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","97.516","0","0","0","21.746","0","Not at all accurate","49","60","74","54","77","iPhone|Planned Parenthood|McDonald's|Seth Gruber|PolitiFact","3.907","30.217","31.198","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,"1",NA,NA,"FL_88","Q1|Q2"
"2024-06-27 10:13:57","2024-06-27 10:27:48","100","831","True","2024-06-27 10:27:49","EN","Yes","126.0.0.0","Watched television,Talked on the telephone","Starred in a movie|None of these|Went bungee-jumping|Watched television|Climbed Mt. Everest|Talked on the telephone","Extremely interested,Very interested","2024","Woman",NA,"Somewhat liberal","Democrat","Republican|Democrat|Independent|Other","Not very strong Democrat",NA,NA,"Bachelor's degree","White","No","1985","Protestant","Once or twice a month","$100,000 to less than $200,000","Several times","Never","Once","Several times","Several times","Never","Several times","Never","Never","Once","Several times","Never","Never","Once","Never","Rented",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not very accurate","50","86","86","69","95","Seth Gruber|PolitiFact|Planned Parenthood|McDonald's|iPhone","213.708","229.666","231.278","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,NA,"1",NA,"FL_89","Q1|Q2"
"2024-06-27 10:23:53","2024-06-27 10:27:50","100","236","True","2024-06-27 10:27:50","EN","Yes","126.0.6478.108","Watched television,Talked on the telephone","Climbed Mt. Everest|None of these|Went bungee-jumping|Starred in a movie|Watched television|Talked on the telephone","Extremely interested,Very interested","2021","Man",NA,"Slightly liberal","Independent","Democrat|Republican|Independent|Other",NA,NA,"Closer to the Democratic Party","Master's degree","Asian/Pacific Islander","No","1986","Agnostic","Never","Greater than $250,000","Once","Never","Several times","Never","Once","Several times","Once","Never","Never","Never","Never","Never","Never","Several times","Once","Owned by you or someone in your household","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","31","71","77","43","77","iPhone|McDonald's|PolitiFact|Planned Parenthood|Seth Gruber","10.591","38.798","39.643","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,NA,"1",NA,"FL_89","Q2|Q1"
"2024-06-27 10:24:23","2024-06-27 10:27:50","100","206","True","2024-06-27 10:27:50","EN","Yes","127.0","Watched television","Starred in a movie|None of these|Climbed Mt. Everest|Talked on the telephone|Went bungee-jumping|Watched television","Extremely interested,Very interested","2002","Man",NA,"Moderate; middle of the road","Independent","Democrat|Republican|Independent|Other",NA,NA,"Neither","Bachelor's degree","Black or African American","No","2002","Agnostic","Never","$90,000 to less than $100,000","Every day","Never","Every day","Every day","Several times","Several times","Every day","Once","Several times","Several times","Several times","Never","Once","Never","Once","Rented","2023","Somewhat accurate","0","76","50","50","0","PolitiFact|iPhone|McDonald's|Ben Shapiro|Planned Parenthood","8.654","18.101","19.408","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,"1",NA,NA,NA,NA,"FL_85","Q1|Q2"
"2024-06-27 10:22:54","2024-06-27 10:27:54","100","300","True","2024-06-27 10:27:55","EN","Yes","126.0.0.0","Watched television,Talked on the telephone","None of these|Climbed Mt. Everest|Went bungee-jumping|Starred in a movie|Talked on the telephone|Watched television","Extremely interested,Very interested","2021","Woman",NA,"Very liberal","Democrat","Republican|Democrat|Independent|Other","Strong Democrat",NA,NA,"Professional or doctorate degree","Asian/Pacific Islander","No","1988","Agnostic","Seldom","$80,000 to less than $90,000","Never","Every day","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Owned by you or someone in your household","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.389","17.389","27.334","1","19.467","19.467","23.052","1","Not at all accurate","0","21","50","90","100","McDonald's|Planned Parenthood|iPhone|Ben Shapiro|PolitiFact","3.01","35.02","36.163","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","1",NA,NA,NA,NA,NA,"FL_83","Q1|Q2"
