"StartDate_w1","EndDate_w1","Progress_w1","Duration (in seconds)_w1","Finished_w1","RecordedDate_w1","UserLanguage_w1","gender_w1","gender_4_TEXT_w1","ideology_w1","pid_1_w1","pid_dem_w1","pid_rep_w1","pid_indep_w1","educ_w1","race_w1","hispanic_w1","birthyear_w1","Q27_w1","religion_w1","religiosity_w1","Q43_w1","income_w1","media_diet_1_w1","media_diet_2_w1","media_diet_3_w1","media_diet_4_w1","media_diet_5_w1","media_diet_6_w1","media_diet_7_w1","media_diet_8_w1","media_diet_9_w1","media_diet_10_w1","media_diet_11_w1","media_diet_12_w1","media_diet_13_w1","media_diet_14_w1","media_diet_15_w1","fc_1_belief_w1","Q43_1_w1","fc_2_belief_w1","fc_2_certainty_1_w1","fc_3_belief_w1","fc_3_certainty_1_w1","abortion_laws_w1","abortion_penalties_1_w1","abortion_penalties_2_w1","abortion_penalties_3_w1","abortion_penalties_4_w1","thermometer_1_w1","thermometer_2_w1","thermometer_3_w1","thermometer_5_w1","thermometer_6_w1","thermometer_7_w1","voting_w1","Q35_w1","Q46_w1","Q28_w1","Q29_w1","Q30_w1","Q31_w1","StartDate_w2","EndDate_w2","Progress_w2","Duration (in seconds)_w2","Finished_w2","RecordedDate_w2","UserLanguage_w2","Q3_First Click...23_w2","Q3_Last Click...24_w2","Q3_Page Submit...25_w2","Q3_Click Count...26_w2","Q6_First Click...27_w2","Q6_Last Click...28_w2","Q6_Page Submit...29_w2","Q6_Click Count...30_w2","Q1...31_w2","Q1_1...32_w2","Q1_2...33_w2","Q1_3...34_w2","Q1_4...35_w2","Q1_5...36_w2","Q2_First Click...37_w2","Q2_Last Click...38_w2","Q2_Page Submit...39_w2","Q2_Click Count...40_w2","Q3_First Click...41_w2","Q3_Last Click...42_w2","Q3_Page Submit...43_w2","Q3_Click Count...44_w2","Q3_First Click...45_w2","Q3_Last Click...46_w2","Q3_Page Submit...47_w2","Q3_Click Count...48_w2","Q6_First Click...49_w2","Q6_Last Click...50_w2","Q6_Page Submit...51_w2","Q6_Click Count...52_w2","Q1...53_w2","Q1_1...54_w2","Q1_2...55_w2","Q1_3...56_w2","Q1_4...57_w2","Q1_5...58_w2","Q2_First Click...59_w2","Q2_Last Click...60_w2","Q2_Page Submit...61_w2","Q2_Click Count...62_w2","Q3_First Click...63_w2","Q3_Last Click...64_w2","Q3_Page Submit...65_w2","Q3_Click Count...66_w2","Q3_First Click...67_w2","Q3_Last Click...68_w2","Q3_Page Submit...69_w2","Q3_Click Count...70_w2","Q6_First Click...71_w2","Q6_Last Click...72_w2","Q6_Page Submit...73_w2","Q6_Click Count...74_w2","Q1...75_w2","Q1_1...76_w2","Q1_2...77_w2","Q1_3...78_w2","Q1_4...79_w2","Q1_5...80_w2","Q1_6_w2","Q2_First Click...82_w2","Q2_Last Click...83_w2","Q2_Page Submit...84_w2","Q2_Click Count...85_w2","Q3_First Click...86_w2","Q3_Last Click...87_w2","Q3_Page Submit...88_w2","Q3_Click Count...89_w2","Q1...90_w2","Q2_1_w2","Q2_2_w2","Q2_3_w2","Q2_4_w2","fc1_w2","fc2_w2","fc3_w2"
"2024-01-31 14:04:33","2024-01-31 14:10:39","100","365","True","2024-01-31 14:10:40","EN","Man",NA,"Slightly conservative","Other",NA,NA,"Closer to the Republican Party","Bachelor's degree","White","No","1966","A moderate amount","Agnostic","Seldom","No","$90,000 to less than $100,000","Never","Every day","Every day","Never","Never","Never","Several times","Never","Never","Never","Never","Never","Never","Several times","Never","Not at all accurate","75","Not at all accurate","75","Not very accurate","75","The law should permit abortion for reasons other than rape, incest, or danger to the woman's life, but only after the need has been clearly established.","Should face penalties","Should face penalties","Should not face penalties","Should face penalties","50","50","50","50","50","50","I  would be willing to wait in line for as long as it takes to vote","Extremely important","57",NA,NA,"It is a fact that the Holocaust happened","Extremely","2024-02-22 08:48:47","2024-02-22 08:51:39","100","172","True","2024-02-22 08:51:39","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not very accurate","50","0","100","75","50","5.104","37.659","38.953","5","0","0","63.717","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The law should permit abortion for reasons other than rape, incest, or danger to the woman's life, but only after the need has been clearly established.","Should face penalties","Should face penalties","Should not face penalties","Should not face penalties",NA,"mis",NA
"2024-01-31 14:09:03","2024-01-31 14:19:54","100","651","True","2024-01-31 14:19:54","EN","Man",NA,"Somewhat liberal","Democrat","Strong Democrat",NA,NA,"Associate's degree","White","Yes","1999","A moderate amount","Roman Catholic","Once a week","No","$100,000 to less than $200,000","Several times","Once","Several times","Never","Every day","Every day","Several times","Every day","Never","Never","Several times","Once","Never","Every day","Every day","Very accurate","40","Not at all accurate","100","Somewhat accurate","65","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","55","45","35","45","80","90","I would be willing to wait in line for 1-3 hours to vote","Not at all important","25","It is a fact that millions of Jewish civilians were killed in World War II","Extremely",NA,NA,"2024-02-22 08:32:31","2024-02-22 08:44:28","100","717","True","2024-02-22 08:44:28","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","0","80","85","95","80","4.954","25.954","27.151","12","124.271","124.271","125.534","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,"mis",NA
"2024-01-31 13:41:23","2024-01-31 13:45:57","100","274","True","2024-01-31 13:45:58","EN","Man",NA,"Very conservative","Republican",NA,"Strong Republican",NA,"High school diploma or the equivalent (GED)","White,Asian/Pacific Islander,Multi-racial","No","1987","A little","Protestant","Seldom","No","$70,000 to less than $80,000","Every day","Several times","Every day","Several times","Never","Never","Every day","Never","Never","Once","Never","Never","Never","Every day","Never","Not very accurate","60","Not very accurate","96","Not at all accurate","90","The law should permit abortion for reasons other than rape, incest, or danger to the woman's life, but only after the need has been clearly established.","Should face penalties","Should face penalties","Should face penalties","Should face penalties",NA,NA,NA,"5","15","30","I  would be willing to wait in line for as long as it takes to vote","Extremely important","36",NA,NA,"It is a fact that the Holocaust happened","Extremely","2024-02-23 05:50:09","2024-02-23 05:54:22","100","252","True","2024-02-23 05:54:23","EN","7.058","13.482","43.576","2","0","0","112.133","0","Not very accurate","80","40","45","40","20","6.293","16.069","16.821","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The law should permit abortion for reasons other than rape, incest, or danger to the woman's life, but only after the need has been clearly established.","Should face penalties","Should face penalties","Should face penalties","Should face penalties","fc",NA,NA
"2024-01-31 14:18:24","2024-01-31 14:22:34","100","250","True","2024-01-31 14:22:35","EN","Woman",NA,"Very liberal","Democrat","Not very strong Democrat",NA,NA,"Bachelor's degree","Asian/Pacific Islander","No","1988","A lot","Nothing in particular","Never","No","$100,000 to less than $200,000","Once","Several times","Once","Never","Never","Once","Once","Never","Never","Never","Once","Never","Never","Several times","Never","Not at all accurate","99","Not at all accurate","100","Not at all accurate","95","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","50","50","0","50","50","85","I  would be willing to wait in line for as long as it takes to vote","Extremely important","35",NA,NA,"It is a fact that the Holocaust happened","Extremely","2024-02-23 14:03:01","2024-02-23 14:06:03","100","181","True","2024-02-23 14:06:03","EN",NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","1","80","71","50","95","5.494","45.672","47.107","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","c",NA,NA
"2024-01-31 14:10:29","2024-01-31 14:15:14","100","284","True","2024-01-31 14:15:15","EN","Man",NA,"Somewhat liberal","Democrat","Not very strong Democrat",NA,NA,"Bachelor's degree","White","No","1993","A lot","Atheist","Never","No","$70,000 to less than $80,000","Several times","Once","Several times","Several times","Once","Once","Once","Never","Never","Several times","Several times","Never","Once","Once","Never","Not at all accurate","80","Not at all accurate","100","Not at all accurate","100","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,"0",NA,NA,"100","I would be willing to wait in line up to an hour to vote","Very important","30","It is a fact that millions of Jewish civilians were killed in World War II","Extremely",NA,NA,"2024-02-22 08:32:03","2024-02-22 08:35:20","100","196","True","2024-02-22 08:35:20","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","9","50","20","50","87","6.949","40.727","42.021","6","29.031","29.975","69.496","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,"mis",NA
"2024-01-31 14:09:28","2024-01-31 14:14:05","100","277","True","2024-01-31 14:14:06","EN","Man",NA,"Slightly liberal","Democrat","Not very strong Democrat",NA,NA,"Bachelor's degree","White","No","1987","A moderate amount","Agnostic","Seldom","No","$200,000 to less than $250,000","Several times","Several times","Several times","Several times","Never","Never","Never","Never","Never","Never","Several times","Never","Several times","Several times","Several times","Not very accurate","57","Not at all accurate","83","Not at all accurate","100","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,NA,NA,"85","I  would be willing to wait in line for as long as it takes to vote","Extremely important","36",NA,NA,"It is a fact that the Holocaust happened","Extremely","2024-02-22 08:04:42","2024-02-22 08:12:20","100","458","True","2024-02-22 08:12:21","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","50","50","50","50","85","2.366","24.635","25.654","15","1.968","49.644","76.281","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,"mis",NA
"2024-01-31 13:35:36","2024-01-31 13:41:13","100","336","True","2024-01-31 13:41:13","EN","Woman",NA,"Slightly liberal","Democrat","Not very strong Democrat",NA,NA,"High school diploma or the equivalent (GED)","White","No","1982","A moderate amount","Roman Catholic","Once a week","No","Less than $30,000","Never","Never","Once","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Somewhat accurate","15","Not at all accurate","40","Not very accurate","74","The law should permit abortion only in case of rape, incest or when the woman's life is in danger.","Should face penalties","Should face penalties","Should face penalties","Should face penalties",NA,NA,"81",NA,NA,"9","I would be willing to wait in line up to an hour to vote","Very important","41",NA,NA,"It is a fact that the Holocaust happened","Extremely","2024-02-22 08:06:04","2024-02-22 08:11:57","100","352","True","2024-02-22 08:11:57","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","99",NA,"31","39",NA,"0","45.561","65.378","65.382","7",NA,NA,NA,NA,"The law should permit abortion only in case of rape, incest or when the woman's life is in danger.","Should face penalties","Should face penalties","Should face penalties","Should face penalties",NA,NA,"c"
"2024-01-31 13:49:53","2024-01-31 13:53:56","100","242","True","2024-01-31 13:53:57","EN","Man",NA,"Somewhat liberal","Independent",NA,NA,"Closer to the Democratic Party","Some college","White","No","1982","A moderate amount","Protestant","Seldom","No","$70,000 to less than $80,000","Never","Never","Never","Never","Never","Never","Every day","Several times","Never","Never","Never","Never","Never","Once","Never","Not very accurate","67","Not at all accurate","70","Not very accurate","37","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,NA,NA,"75","I would be willing to wait in line up to 15 minutes to vote","Extremely important","41","It is a fact that millions of Jewish civilians were killed in World War II","Extremely",NA,NA,"2024-02-22 08:23:00","2024-02-22 08:25:36","100","155","True","2024-02-22 08:25:36","EN",NA,NA,NA,NA,NA,NA,NA,NA,"Not very accurate","50","65","75","70","70","1.369","20.928","21.548","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","c",NA,NA
"2024-01-31 13:54:28","2024-01-31 13:58:07","100","218","True","2024-01-31 13:58:07","EN","Man",NA,"Somewhat liberal","Democrat","Not very strong Democrat",NA,NA,"Master's degree","Asian/Pacific Islander","No","1993","A lot","Atheist","Never","No","Less than $30,000","Every day","Never","Several times","Every day","Never","Never","Never","Never","Never","Never","Several times","Never","Never","Several times","Several times","Not very accurate","29","Not very accurate","47","Not at all accurate","98","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","1","49","10","49","57","55","I would be willing to wait in line up to 15 minutes to vote","Moderately important","30","It is a fact that millions of Jewish civilians were killed in World War II","Extremely",NA,NA,"2024-02-23 17:03:01","2024-02-23 17:04:56","100","114","True","2024-02-23 17:04:56","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","26.482","0","0","0","22.695","0","Not very accurate","0","49","59","8","49","75","7.444","16.565","17.791","6",NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,"fc"
"2024-01-31 13:50:12","2024-01-31 13:54:59","100","287","True","2024-01-31 13:54:59","EN","Woman",NA,"Slightly liberal","Independent",NA,NA,"Closer to the Democratic Party","Bachelor's degree","White","No","1966","A moderate amount","Nothing in particular","Never","No","$30,000 to less than $40,000","Once","Never","Once","Never","Never","Never","Never","Never","Never","Never","Never","Never","Once","Never","Never","Not at all accurate","83","Not at all accurate","100","Not at all accurate","100","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","50","50","40","52","56","100","I would be willing to wait in line for 1-3 hours to vote","Very important","57","It is a fact that millions of Jewish civilians were killed in World War II","Extremely",NA,NA,"2024-02-22 08:30:12","2024-02-22 08:34:21","100","248","True","2024-02-22 08:34:22","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","0","74","0","0","70","100","6.389","20.332","21.539","8","0","0","32.533","0","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,"mis"
"2024-01-31 13:36:08","2024-01-31 13:40:35","100","267","True","2024-01-31 13:40:36","EN","Man",NA,"Somewhat liberal","Democrat","Strong Democrat",NA,NA,"Master's degree","White","No","1989","A moderate amount","Agnostic","Seldom","No","$100,000 to less than $200,000","Several times","Once","Several times","Several times","Once","Never","Never","Once","Never","Once","Once","Never","Several times","Once","Never","Not at all accurate","100","Not at all accurate","100","Not at all accurate","100","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","9","5","4","75","85","100","I  would be willing to wait in line for as long as it takes to vote","Very important","34",NA,NA,"It is a fact that the Holocaust happened","Extremely","2024-02-22 08:54:39","2024-02-22 08:57:50","100","191","True","2024-02-22 08:57:51","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very accurate","0","60","38","61","64","89","4.539","39.494","40.504","7",NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,"c"
"2024-01-31 13:53:14","2024-01-31 13:59:41","100","386","True","2024-01-31 13:59:41","EN","Man",NA,"Moderate; middle of the road","Democrat","Strong Democrat",NA,NA,"Bachelor's degree","White","No","1957","A moderate amount","Agnostic","Never","No","$70,000 to less than $80,000","Several times","Never","Never","Several times","Never","Never","Never","Never","Never","Several times","Several times","Never","Several times","Never","Never","Not very accurate","72","Not at all accurate","100","Not at all accurate","100","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","81","50","0","0","50","100","I  would be willing to wait in line for as long as it takes to vote","Extremely important","66","It is a fact that millions of Jewish civilians were killed in World War II","Extremely",NA,NA,"2024-02-22 09:43:06","2024-02-22 09:46:27","100","201","True","2024-02-22 09:46:28","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","14","100","71","50","50","100","16.767","30.686","32.065","6",NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,"c"
